6561
12800
12720
320

0 : < 0, 1 >
11515 : < 5829, 5909, 5910 >
11516 : < 5829, 5830, 5910 >
11517 : < 5830, 5910, 5911 >
11518 : < 5830, 5831, 5911 >
11519 : < 5831, 5911, 5912 >
11520 : < 5832, 5833, 5913 >
11521 : < 5833, 5913, 5914 >
11522 : < 5833, 5834, 5914 >
11523 : < 5834, 5914, 5915 >
11524 : < 5834, 5835, 5915 >
11525 : < 5835, 5915, 5916 >
11526 : < 5835, 5836, 5916 >
11527 : < 5836, 5916, 5917 >
11528 : < 5836, 5837, 5917 >
11529 : < 5837, 5917, 5918 >
11530 : < 5837, 5838, 5918 >
11531 : < 5838, 5918, 5919 >
11532 : < 5838, 5839, 5919 >
11533 : < 5839, 5919, 5920 >
11534 : < 5839, 5840, 5920 >
11535 : < 5840, 5920, 5921 >
11536 : < 5840, 5841, 5921 >
11537 : < 5841, 5921, 5922 >
11538 : < 5841, 5842, 5922 >
11539 : < 5842, 5922, 5923 >
11540 : < 5842, 5843, 5923 >
11541 : < 5843, 5923, 5924 >
11542 : < 5843, 5844, 5924 >
11543 : < 5844, 5924, 5925 >
11544 : < 5844, 5845, 5925 >
11545 : < 5845, 5925, 5926 >
11546 : < 5845, 5846, 5926 >
11547 : < 5846, 5926, 5927 >
11548 : < 5846, 5847, 5927 >
11549 : < 5847, 5927, 5928 >
11550 : < 5847, 5848, 5928 >
11551 : < 5848, 5928, 5929 >
11552 : < 5848, 5849, 5929 >
11553 : < 5849, 5929, 5930 >
11554 : < 5849, 5850, 5930 >
11555 : < 5850, 5930, 5931 >
11556 : < 5850, 5851, 5931 >
11557 : < 5851, 5931, 5932 >
11558 : < 5851, 5852, 5932 >
11559 : < 5852, 5932, 5933 >
11560 : < 5852, 5853, 5933 >
11561 : < 5853, 5933, 5934 >
11562 : < 5853, 5854, 5934 >
11563 : < 5854, 5934, 5935 >
11564 : < 5854, 5855, 5935 >
11565 : < 5855, 5935, 5936 >
11566 : < 5855, 5856, 5936 >
11567 : < 5856, 5936, 5937 >
11568 : < 5856, 5857, 5937 >
11569 : < 5857, 5937, 5938 >
11570 : < 5857, 5858, 5938 >
11571 : < 5858, 5938, 5939 >
11572 : < 5858, 5859, 5939 >
11573 : < 5859, 5939, 5940 >
11574 : < 5859, 5860, 5940 >
11575 : < 5860, 5940, 5941 >
11576 : < 5860, 5861, 5941 >
11577 : < 5861, 5941, 5942 >
11578 : < 5861, 5862, 5942 >
11579 : < 5862, 5942, 5943 >
11580 : < 5862, 5863, 5943 >
11581 : < 5863, 5943, 5944 >
11582 : < 5863, 5864, 5944 >
11583 : < 5864, 5944, 5945 >
11584 : < 5864, 5865, 5945 >
11585 : < 5865, 5945, 5946 >
11586 : < 5865, 5866, 5946 >
11587 : < 5866, 5946, 5947 >
11588 : < 5866, 5867, 5947 >
11589 : < 5867, 5947, 5948 >
11590 : < 5867, 5868, 5948 >
11591 : < 5868, 5948, 5949 >
11592 : < 5868, 5869, 5949 >
11593 : < 5869, 5949, 5950 >
11594 : < 5869, 5870, 5950 >
11595 : < 5870, 5950, 5951 >
11596 : < 5870, 5871, 5951 >
11597 : < 5871, 5951, 5952 >
11598 : < 5871, 5872, 5952 >
11599 : < 5872, 5952, 5953 >
11600 : < 5872, 5873, 5953 >
11601 : < 5873, 5953, 5954 >
11602 : < 5873, 5874, 5954 >
11603 : < 5874, 5954, 5955 >
11604 : < 5874, 5875, 5955 >
11605 : < 5875, 5955, 5956 >
11606 : < 5875, 5876, 5956 >
11607 : < 5876, 5956, 5957 >
11608 : < 5876, 5877, 5957 >
11609 : < 5877, 5957, 5958 >
11610 : < 5877, 5878, 5958 >
11611 : < 5878, 5958, 5959 >
11612 : < 5878, 5879, 5959 >
11613 : < 5879, 5959, 5960 >
11614 : < 5879, 5880, 5960 >
11615 : < 5880, 5960, 5961 >
11616 : < 5880, 5881, 5961 >
11617 : < 5881, 5961, 5962 >
11618 : < 5881, 5882, 5962 >
11619 : < 5882, 5962, 5963 >
11620 : < 5882, 5883, 5963 >
11621 : < 5883, 5963, 5964 >
11622 : < 5883, 5884, 5964 >
11623 : < 5884, 5964, 5965 >
11624 : < 5884, 5885, 5965 >
11625 : < 5885, 5965, 5966 >
11626 : < 5885, 5886, 5966 >
11627 : < 5886, 5966, 5967 >
11628 : < 5886, 5887, 5967 >
11629 : < 5887, 5967, 5968 >
11630 : < 5887, 5888, 5968 >
11631 : < 5888, 5968, 5969 >
11632 : < 5888, 5889, 5969 >
11633 : < 5889, 5969, 5970 >
11634 : < 5889, 5890, 5970 >
11635 : < 5890, 5970, 5971 >
11636 : < 5890, 5891, 5971 >
11637 : < 5891, 5971, 5972 >
11638 : < 5891, 5892, 5972 >
11639 : < 5892, 5972, 5973 >
11640 : < 5892, 5893, 5973 >
11641 : < 5893, 5973, 5974 >
11642 : < 5893, 5894, 5974 >
11643 : < 5894, 5974, 5975 >
11644 : < 5894, 5895, 5975 >
11645 : < 5895, 5975, 5976 >
11646 : < 5895, 5896, 5976 >
11647 : < 5896, 5976, 5977 >
11648 : < 5896, 5897, 5977 >
11649 : < 5897, 5977, 5978 >
11650 : < 5897, 5898, 5978 >
11651 : < 5898, 5978, 5979 >
11652 : < 5898, 5899, 5979 >
11653 : < 5899, 5979, 5980 >
11654 : < 5899, 5900, 5980 >
11655 : < 5900, 5980, 5981 >
11656 : < 5900, 5901, 5981 >
11657 : < 5901, 5981, 5982 >
11658 : < 5901, 5902, 5982 >
11659 : < 5902, 5982, 5983 >
11660 : < 5902, 5903, 5983 >
11661 : < 5903, 5983, 5984 >
11662 : < 5903, 5904, 5984 >
11663 : < 5904, 5984, 5985 >
11664 : < 5904, 5905, 5985 >
11665 : < 5905, 5985, 5986 >
11666 : < 5905, 5906, 5986 >
11667 : < 5906, 5986, 5987 >
11668 : < 5906, 5907, 5987 >
11669 : < 5907, 5987, 5988 >
11670 : < 5907, 5908, 5988 >
11671 : < 5908, 5988, 5989 >
11672 : < 5908, 5909, 5989 >
11673 : < 5909, 5989, 5990 >
11674 : < 5909, 5910, 5990 >
11675 : < 5910, 5990, 5991 >
11676 : < 5910, 5911, 5991 >
11677 : < 5911, 5991, 5992 >
11678 : < 5911, 5912, 5992 >
11679 : < 5912, 5992, 5993 >
11680 : < 5913, 5914, 5994 >
11681 : < 5914, 5994, 5995 >
11682 : < 5914, 5915, 5995 >
11683 : < 5915, 5995, 5996 >
11684 : < 5915, 5916, 5996 >
11685 : < 5916, 5996, 5997 >
11686 : < 5916, 5917, 5997 >
11687 : < 5917, 5997, 5998 >
11688 : < 5917, 5918, 5998 >
11689 : < 5918, 5998, 5999 >
11690 : < 5918, 5919, 5999 >
11691 : < 5919, 5999, 6000 >
11692 : < 5919, 5920, 6000 >
11693 : < 5920, 6000, 6001 >
11694 : < 5920, 5921, 6001 >
11695 : < 5921, 6001, 6002 >
11696 : < 5921, 5922, 6002 >
11697 : < 5922, 6002, 6003 >
11698 : < 5922, 5923, 6003 >
11699 : < 5923, 6003, 6004 >
11700 : < 5923, 5924, 6004 >
11701 : < 5924, 6004, 6005 >
11702 : < 5924, 5925, 6005 >
11703 : < 5925, 6005, 6006 >
11704 : < 5925, 5926, 6006 >
11705 : < 5926, 6006, 6007 >
11706 : < 5926, 5927, 6007 >
11707 : < 5927, 6007, 6008 >
11708 : < 5927, 5928, 6008 >
11709 : < 5928, 6008, 6009 >
11710 : < 5928, 5929, 6009 >
11711 : < 5929, 6009, 6010 >
11712 : < 5929, 5930, 6010 >
11713 : < 5930, 6010, 6011 >
11714 : < 5930, 5931, 6011 >
11715 : < 5931, 6011, 6012 >
11716 : < 5931, 5932, 6012 >
11717 : < 5932, 6012, 6013 >
11718 : < 5932, 5933, 6013 >
11719 : < 5933, 6013, 6014 >
11720 : < 5933, 5934, 6014 >
11721 : < 5934, 6014, 6015 >
11722 : < 5934, 5935, 6015 >
11723 : < 5935, 6015, 6016 >
11724 : < 5935, 5936, 6016 >
11725 : < 5936, 6016, 6017 >
11726 : < 5936, 5937, 6017 >
11727 : < 5937, 6017, 6018 >
11728 : < 5937, 5938, 6018 >
11729 : < 5938, 6018, 6019 >
11730 : < 5938, 5939, 6019 >
11731 : < 5939, 6019, 6020 >
11732 : < 5939, 5940, 6020 >
11733 : < 5940, 6020, 6021 >
11734 : < 5940, 5941, 6021 >
11735 : < 5941, 6021, 6022 >
11736 : < 5941, 5942, 6022 >
11737 : < 5942, 6022, 6023 >
11738 : < 5942, 5943, 6023 >
11739 : < 5943, 6023, 6024 >
11740 : < 5943, 5944, 6024 >
11741 : < 5944, 6024, 6025 >
11742 : < 5944, 5945, 6025 >
11743 : < 5945, 6025, 6026 >
11744 : < 5945, 5946, 6026 >
11745 : < 5946, 6026, 6027 >
11746 : < 5946, 5947, 6027 >
11747 : < 5947, 6027, 6028 >
11748 : < 5947, 5948, 6028 >
11749 : < 5948, 6028, 6029 >
11750 : < 5948, 5949, 6029 >
11751 : < 5949, 6029, 6030 >
11752 : < 5949, 5950, 6030 >
11753 : < 5950, 6030, 6031 >
11754 : < 5950, 5951, 6031 >
11755 : < 5951, 6031, 6032 >
11756 : < 5951, 5952, 6032 >
11757 : < 5952, 6032, 6033 >
11758 : < 5952, 5953, 6033 >
11759 : < 5953, 6033, 6034 >
11760 : < 5953, 5954, 6034 >
11761 : < 5954, 6034, 6035 >
11762 : < 5954, 5955, 6035 >
11763 : < 5955, 6035, 6036 >
11764 : < 5955, 5956, 6036 >
11765 : < 5956, 6036, 6037 >
11766 : < 5956, 5957, 6037 >
11767 : < 5957, 6037, 6038 >
11768 : < 5957, 5958, 6038 >
11769 : < 5958, 6038, 6039 >
11770 : < 5958, 5959, 6039 >
11771 : < 5959, 6039, 6040 >
11772 : < 5959, 5960, 6040 >
11773 : < 5960, 6040, 6041 >
11774 : < 5960, 5961, 6041 >
11775 : < 5961, 6041, 6042 >
11776 : < 5961, 5962, 6042 >
11777 : < 5962, 6042, 6043 >
11778 : < 5962, 5963, 6043 >
11779 : < 5963, 6043, 6044 >
11780 : < 5963, 5964, 6044 >
11781 : < 5964, 6044, 6045 >
11782 : < 5964, 5965, 6045 >
11783 : < 5965, 6045, 6046 >
11784 : < 5965, 5966, 6046 >
11785 : < 5966, 6046, 6047 >
11786 : < 5966, 5967, 6047 >
11787 : < 5967, 6047, 6048 >
11788 : < 5967, 5968, 6048 >
11789 : < 5968, 6048, 6049 >
11790 : < 5968, 5969, 6049 >
11791 : < 5969, 6049, 6050 >
11792 : < 5969, 5970, 6050 >
11793 : < 5970, 6050, 6051 >
11794 : < 5970, 5971, 6051 >
11795 : < 5971, 6051, 6052 >
11796 : < 5971, 5972, 6052 >
11797 : < 5972, 6052, 6053 >
11798 : < 5972, 5973, 6053 >
11799 : < 5973, 6053, 6054 >
11800 : < 5973, 5974, 6054 >
11801 : < 5974, 6054, 6055 >
11802 : < 5974, 5975, 6055 >
11803 : < 5975, 6055, 6056 >
11804 : < 5975, 5976, 6056 >
11805 : < 5976, 6056, 6057 >
11806 : < 5976, 5977, 6057 >
11807 : < 5977, 6057, 6058 >
11808 : < 5977, 5978, 6058 >
11809 : < 5978, 6058, 6059 >
11810 : < 5978, 5979, 6059 >
11811 : < 5979, 6059, 6060 >
11812 : < 5979, 5980, 6060 >
11813 : < 5980, 6060, 6061 >
11814 : < 5980, 5981, 6061 >
11815 : < 5981, 6061, 6062 >
11816 : < 5981, 5982, 6062 >
11817 : < 5982, 6062, 6063 >
11818 : < 5982, 5983, 6063 >
11819 : < 5983, 6063, 6064 >
11820 : < 5983, 5984, 6064 >
11821 : < 5984, 6064, 6065 >
11822 : < 5984, 5985, 6065 >
11823 : < 5985, 6065, 6066 >
11824 : < 5985, 5986, 6066 >
11825 : < 5986, 6066, 6067 >
11826 : < 5986, 5987, 6067 >
11827 : < 5987, 6067, 6068 >
11828 : < 5987, 5988, 6068 >
11829 : < 5988, 6068, 6069 >
11830 : < 5988, 5989, 6069 >
11831 : < 5989, 6069, 6070 >
11832 : < 5989, 5990, 6070 >
11833 : < 5990, 6070, 6071 >
11834 : < 5990, 5991, 6071 >
11835 : < 5991, 6071, 6072 >
11836 : < 5991, 5992, 6072 >
11837 : < 5992, 6072, 6073 >
11838 : < 5992, 5993, 6073 >
11839 : < 5993, 6073, 6074 >
11840 : < 5994, 5995, 6075 >
11841 : < 5995, 6075, 6076 >
11842 : < 5995, 5996, 6076 >
11843 : < 5996, 6076, 6077 >
11844 : < 5996, 5997, 6077 >
11845 : < 5997, 6077, 6078 >
11846 : < 5997, 5998, 6078 >
11847 : < 5998, 6078, 6079 >
11848 : < 5998, 5999, 6079 >
11849 : < 5999, 6079, 6080 >
11850 : < 5999, 6000, 6080 >
11851 : < 6000, 6080, 6081 >
11852 : < 6000, 6001, 6081 >
11853 : < 6001, 6081, 6082 >
11854 : < 6001, 6002, 6082 >
11855 : < 6002, 6082, 6083 >
11856 : < 6002, 6003, 6083 >
11857 : < 6003, 6083, 6084 >
11858 : < 6003, 6004, 6084 >
11859 : < 6004, 6084, 6085 >
11860 : < 6004, 6005, 6085 >
11861 : < 6005, 6085, 6086 >
11862 : < 6005, 6006, 6086 >
11863 : < 6006, 6086, 6087 >
11864 : < 6006, 6007, 6087 >
11865 : < 6007, 6087, 6088 >
11866 : < 6007, 6008, 6088 >
11867 : < 6008, 6088, 6089 >
11868 : < 6008, 6009, 6089 >
11869 : < 6009, 6089, 6090 >
11870 : < 6009, 6010, 6090 >
11871 : < 6010, 6090, 6091 >
11872 : < 6010, 6011, 6091 >
11873 : < 6011, 6091, 6092 >
11874 : < 6011, 6012, 6092 >
11875 : < 6012, 6092, 6093 >
11876 : < 6012, 6013, 6093 >
11877 : < 6013, 6093, 6094 >
11878 : < 6013, 6014, 6094 >
11879 : < 6014, 6094, 6095 >
11880 : < 6014, 6015, 6095 >
11881 : < 6015, 6095, 6096 >
11882 : < 6015, 6016, 6096 >
11883 : < 6016, 6096, 6097 >
11884 : < 6016, 6017, 6097 >
11885 : < 6017, 6097, 6098 >
11886 : < 6017, 6018, 6098 >
11887 : < 6018, 6098, 6099 >
11888 : < 6018, 6019, 6099 >
11889 : < 6019, 6099, 6100 >
11890 : < 6019, 6020, 6100 >
11891 : < 6020, 6100, 6101 >
11892 : < 6020, 6021, 6101 >
11893 : < 6021, 6101, 6102 >
11894 : < 6021, 6022, 6102 >
11895 : < 6022, 6102, 6103 >
11896 : < 6022, 6023, 6103 >
11897 : < 6023, 6103, 6104 >
11898 : < 6023, 6024, 6104 >
11899 : < 6024, 6104, 6105 >
11900 : < 6024, 6025, 6105 >
11901 : < 6025, 6105, 6106 >
11902 : < 6025, 6026, 6106 >
11903 : < 6026, 6106, 6107 >
11904 : < 6026, 6027, 6107 >
11905 : < 6027, 6107, 6108 >
11906 : < 6027, 6028, 6108 >
11907 : < 6028, 6108, 6109 >
11908 : < 6028, 6029, 6109 >
11909 : < 6029, 6109, 6110 >
11910 : < 6029, 6030, 6110 >
11911 : < 6030, 6110, 6111 >
11912 : < 6030, 6031, 6111 >
11913 : < 6031, 6111, 6112 >
11914 : < 6031, 6032, 6112 >
11915 : < 6032, 6112, 6113 >
11916 : < 6032, 6033, 6113 >
11917 : < 6033, 6113, 6114 >
11918 : < 6033, 6034, 6114 >
11919 : < 6034, 6114, 6115 >
11920 : < 6034, 6035, 6115 >
11921 : < 6035, 6115, 6116 >
11922 : < 6035, 6036, 6116 >
11923 : < 6036, 6116, 6117 >
11924 : < 6036, 6037, 6117 >
11925 : < 6037, 6117, 6118 >
11926 : < 6037, 6038, 6118 >
11927 : < 6038, 6118, 6119 >
11928 : < 6038, 6039, 6119 >
11929 : < 6039, 6119, 6120 >
11930 : < 6039, 6040, 6120 >
11931 : < 6040, 6120, 6121 >
11932 : < 6040, 6041, 6121 >
11933 : < 6041, 6121, 6122 >
11934 : < 6041, 6042, 6122 >
11935 : < 6042, 6122, 6123 >
11936 : < 6042, 6043, 6123 >
11937 : < 6043, 6123, 6124 >
11938 : < 6043, 6044, 6124 >
11939 : < 6044, 6124, 6125 >
11940 : < 6044, 6045, 6125 >
11941 : < 6045, 6125, 6126 >
11942 : < 6045, 6046, 6126 >
11943 : < 6046, 6126, 6127 >
11944 : < 6046, 6047, 6127 >
11945 : < 6047, 6127, 6128 >
11946 : < 6047, 6048, 6128 >
11947 : < 6048, 6128, 6129 >
11948 : < 6048, 6049, 6129 >
11949 : < 6049, 6129, 6130 >
11950 : < 6049, 6050, 6130 >
11951 : < 6050, 6130, 6131 >
11952 : < 6050, 6051, 6131 >
11953 : < 6051, 6131, 6132 >
11954 : < 6051, 6052, 6132 >
11955 : < 6052, 6132, 6133 >
11956 : < 6052, 6053, 6133 >
11957 : < 6053, 6133, 6134 >
11958 : < 6053, 6054, 6134 >
11959 : < 6054, 6134, 6135 >
11960 : < 6054, 6055, 6135 >
11961 : < 6055, 6135, 6136 >
11962 : < 6055, 6056, 6136 >
11963 : < 6056, 6136, 6137 >
11964 : < 6056, 6057, 6137 >
11965 : < 6057, 6137, 6138 >
11966 : < 6057, 6058, 6138 >
11967 : < 6058, 6138, 6139 >
11968 : < 6058, 6059, 6139 >
11969 : < 6059, 6139, 6140 >
11970 : < 6059, 6060, 6140 >
11971 : < 6060, 6140, 6141 >
11972 : < 6060, 6061, 6141 >
11973 : < 6061, 6141, 6142 >
11974 : < 6061, 6062, 6142 >
11975 : < 6062, 6142, 6143 >
11976 : < 6062, 6063, 6143 >
11977 : < 6063, 6143, 6144 >
11978 : < 6063, 6064, 6144 >
11979 : < 6064, 6144, 6145 >
11980 : < 6064, 6065, 6145 >
11981 : < 6065, 6145, 6146 >
11982 : < 6065, 6066, 6146 >
11983 : < 6066, 6146, 6147 >
11984 : < 6066, 6067, 6147 >
11985 : < 6067, 6147, 6148 >
11986 : < 6067, 6068, 6148 >
11987 : < 6068, 6148, 6149 >
11988 : < 6068, 6069, 6149 >
11989 : < 6069, 6149, 6150 >
11990 : < 6069, 6070, 6150 >
11991 : < 6070, 6150, 6151 >
11992 : < 6070, 6071, 6151 >
11993 : < 6071, 6151, 6152 >
11994 : < 6071, 6072, 6152 >
11995 : < 6072, 6152, 6153 >
11996 : < 6072, 6073, 6153 >
11997 : < 6073, 6153, 6154 >
11998 : < 6073, 6074, 6154 >
11999 : < 6074, 6154, 6155 >
12000 : < 6075, 6076, 6156 >
12001 : < 6076, 6156, 6157 >
12002 : < 6076, 6077, 6157 >
12003 : < 6077, 6157, 6158 >
12004 : < 6077, 6078, 6158 >
12005 : < 6078, 6158, 6159 >
12006 : < 6078, 6079, 6159 >
12007 : < 6079, 6159, 6160 >
12008 : < 6079, 6080, 6160 >
12009 : < 6080, 6160, 6161 >
12010 : < 6080, 6081, 6161 >
12011 : < 6081, 6161, 6162 >
12012 : < 6081, 6082, 6162 >
12013 : < 6082, 6162, 6163 >
12014 : < 6082, 6083, 6163 >
12015 : < 6083, 6163, 6164 >
12016 : < 6083, 6084, 6164 >
12017 : < 6084, 6164, 6165 >
12018 : < 6084, 6085, 6165 >
12019 : < 6085, 6165, 6166 >
12020 : < 6085, 6086, 6166 >
12021 : < 6086, 6166, 6167 >
12022 : < 6086, 6087, 6167 >
12023 : < 6087, 6167, 6168 >
12024 : < 6087, 6088, 6168 >
12025 : < 6088, 6168, 6169 >
12026 : < 6088, 6089, 6169 >
12027 : < 6089, 6169, 6170 >
12028 : < 6089, 6090, 6170 >
12029 : < 6090, 6170, 6171 >
12030 : < 6090, 6091, 6171 >
12031 : < 6091, 6171, 6172 >
12032 : < 6091, 6092, 6172 >
12033 : < 6092, 6172, 6173 >
12034 : < 6092, 6093, 6173 >
12035 : < 6093, 6173, 6174 >
12036 : < 6093, 6094, 6174 >
12037 : < 6094, 6174, 6175 >
12038 : < 6094, 6095, 6175 >
12039 : < 6095, 6175, 6176 >
12040 : < 6095, 6096, 6176 >
12041 : < 6096, 6176, 6177 >
12042 : < 6096, 6097, 6177 >
12043 : < 6097, 6177, 6178 >
12044 : < 6097, 6098, 6178 >
12045 : < 6098, 6178, 6179 >
12046 : < 6098, 6099, 6179 >
12047 : < 6099, 6179, 6180 >
12048 : < 6099, 6100, 6180 >
12049 : < 6100, 6180, 6181 >
12050 : < 6100, 6101, 6181 >
12051 : < 6101, 6181, 6182 >
12052 : < 6101, 6102, 6182 >
12053 : < 6102, 6182, 6183 >
12054 : < 6102, 6103, 6183 >
12055 : < 6103, 6183, 6184 >
12056 : < 6103, 6104, 6184 >
12057 : < 6104, 6184, 6185 >
12058 : < 6104, 6105, 6185 >
12059 : < 6105, 6185, 6186 >
12060 : < 6105, 6106, 6186 >
12061 : < 6106, 6186, 6187 >
12062 : < 6106, 6107, 6187 >
12063 : < 6107, 6187, 6188 >
12064 : < 6107, 6108, 6188 >
12065 : < 6108, 6188, 6189 >
12066 : < 6108, 6109, 6189 >
12067 : < 6109, 6189, 6190 >
12068 : < 6109, 6110, 6190 >
12069 : < 6110, 6190, 6191 >
12070 : < 6110, 6111, 6191 >
12071 : < 6111, 6191, 6192 >
12072 : < 6111, 6112, 6192 >
12073 : < 6112, 6192, 6193 >
12074 : < 6112, 6113, 6193 >
12075 : < 6113, 6193, 6194 >
12076 : < 6113, 6114, 6194 >
12077 : < 6114, 6194, 6195 >
12078 : < 6114, 6115, 6195 >
12079 : < 6115, 6195, 6196 >
12080 : < 6115, 6116, 6196 >
12081 : < 6116, 6196, 6197 >
12082 : < 6116, 6117, 6197 >
12083 : < 6117, 6197, 6198 >
12084 : < 6117, 6118, 6198 >
12085 : < 6118, 6198, 6199 >
12086 : < 6118, 6119, 6199 >
12087 : < 6119, 6199, 6200 >
12088 : < 6119, 6120, 6200 >
12089 : < 6120, 6200, 6201 >
12090 : < 6120, 6121, 6201 >
12091 : < 6121, 6201, 6202 >
12092 : < 6121, 6122, 6202 >
12093 : < 6122, 6202, 6203 >
12094 : < 6122, 6123, 6203 >
12095 : < 6123, 6203, 6204 >
12096 : < 6123, 6124, 6204 >
12097 : < 6124, 6204, 6205 >
12098 : < 6124, 6125, 6205 >
12099 : < 6125, 6205, 6206 >
12100 : < 6125, 6126, 6206 >
12101 : < 6126, 6206, 6207 >
12102 : < 6126, 6127, 6207 >
12103 : < 6127, 6207, 6208 >
12104 : < 6127, 6128, 6208 >
12105 : < 6128, 6208, 6209 >
12106 : < 6128, 6129, 6209 >
12107 : < 6129, 6209, 6210 >
12108 : < 6129, 6130, 6210 >
12109 : < 6130, 6210, 6211 >
12110 : < 6130, 6131, 6211 >
12111 : < 6131, 6211, 6212 >
12112 : < 6131, 6132, 6212 >
12113 : < 6132, 6212, 6213 >
12114 : < 6132, 6133, 6213 >
12115 : < 6133, 6213, 6214 >
12116 : < 6133, 6134, 6214 >
12117 : < 6134, 6214, 6215 >
12118 : < 6134, 6135, 6215 >
12119 : < 6135, 6215, 6216 >
12120 : < 6135, 6136, 6216 >
12121 : < 6136, 6216, 6217 >
12122 : < 6136, 6137, 6217 >
12123 : < 6137, 6217, 6218 >
12124 : < 6137, 6138, 6218 >
12125 : < 6138, 6218, 6219 >
12126 : < 6138, 6139, 6219 >
12127 : < 6139, 6219, 6220 >
12128 : < 6139, 6140, 6220 >
12129 : < 6140, 6220, 6221 >
12130 : < 6140, 6141, 6221 >
12131 : < 6141, 6221, 6222 >
12132 : < 6141, 6142, 6222 >
12133 : < 6142, 6222, 6223 >
12134 : < 6142, 6143, 6223 >
12135 : < 6143, 6223, 6224 >
12136 : < 6143, 6144, 6224 >
12137 : < 6144, 6224, 6225 >
12138 : < 6144, 6145, 6225 >
12139 : < 6145, 6225, 6226 >
12140 : < 6145, 6146, 6226 >
12141 : < 6146, 6226, 6227 >
12142 : < 6146, 6147, 6227 >
12143 : < 6147, 6227, 6228 >
12144 : < 6147, 6148, 6228 >
12145 : < 6148, 6228, 6229 >
12146 : < 6148, 6149, 6229 >
12147 : < 6149, 6229, 6230 >
12148 : < 6149, 6150, 6230 >
12149 : < 6150, 6230, 6231 >
12150 : < 6150, 6151, 6231 >
12151 : < 6151, 6231, 6232 >
12152 : < 6151, 6152, 6232 >
12153 : < 6152, 6232, 6233 >
12154 : < 6152, 6153, 6233 >
12155 : < 6153, 6233, 6234 >
12156 : < 6153, 6154, 6234 >
12157 : < 6154, 6234, 6235 >
12158 : < 6154, 6155, 6235 >
12159 : < 6155, 6235, 6236 >
12160 : < 6156, 6157, 6237 >
12161 : < 6157, 6237, 6238 >
12162 : < 6157, 6158, 6238 >
12163 : < 6158, 6238, 6239 >
12164 : < 6158, 6159, 6239 >
12165 : < 6159, 6239, 6240 >
12166 : < 6159, 6160, 6240 >
12167 : < 6160, 6240, 6241 >
12168 : < 6160, 6161, 6241 >
12169 : < 6161, 6241, 6242 >
12170 : < 6161, 6162, 6242 >
12171 : < 6162, 6242, 6243 >
12172 : < 6162, 6163, 6243 >
12173 : < 6163, 6243, 6244 >
12174 : < 6163, 6164, 6244 >
12175 : < 6164, 6244, 6245 >
12176 : < 6164, 6165, 6245 >
12177 : < 6165, 6245, 6246 >
12178 : < 6165, 6166, 6246 >
12179 : < 6166, 6246, 6247 >
12180 : < 6166, 6167, 6247 >
12181 : < 6167, 6247, 6248 >
12182 : < 6167, 6168, 6248 >
12183 : < 6168, 6248, 6249 >
12184 : < 6168, 6169, 6249 >
12185 : < 6169, 6249, 6250 >
12186 : < 6169, 6170, 6250 >
12187 : < 6170, 6250, 6251 >
12188 : < 6170, 6171, 6251 >
12189 : < 6171, 6251, 6252 >
12190 : < 6171, 6172, 6252 >
12191 : < 6172, 6252, 6253 >
12192 : < 6172, 6173, 6253 >
12193 : < 6173, 6253, 6254 >
12194 : < 6173, 6174, 6254 >
12195 : < 6174, 6254, 6255 >
12196 : < 6174, 6175, 6255 >
12197 : < 6175, 6255, 6256 >
12198 : < 6175, 6176, 6256 >
12199 : < 6176, 6256, 6257 >
12200 : < 6176, 6177, 6257 >
12201 : < 6177, 6257, 6258 >
12202 : < 6177, 6178, 6258 >
12203 : < 6178, 6258, 6259 >
12204 : < 6178, 6179, 6259 >
12205 : < 6179, 6259, 6260 >
12206 : < 6179, 6180, 6260 >
12207 : < 6180, 6260, 6261 >
12208 : < 6180, 6181, 6261 >
12209 : < 6181, 6261, 6262 >
12210 : < 6181, 6182, 6262 >
12211 : < 6182, 6262, 6263 >
12212 : < 6182, 6183, 6263 >
12213 : < 6183, 6263, 6264 >
12214 : < 6183, 6184, 6264 >
12215 : < 6184, 6264, 6265 >
12216 : < 6184, 6185, 6265 >
12217 : < 6185, 6265, 6266 >
12218 : < 6185, 6186, 6266 >
12219 : < 6186, 6266, 6267 >
12220 : < 6186, 6187, 6267 >
12221 : < 6187, 6267, 6268 >
12222 : < 6187, 6188, 6268 >
12223 : < 6188, 6268, 6269 >
12224 : < 6188, 6189, 6269 >
12225 : < 6189, 6269, 6270 >
12226 : < 6189, 6190, 6270 >
12227 : < 6190, 6270, 6271 >
12228 : < 6190, 6191, 6271 >
12229 : < 6191, 6271, 6272 >
12230 : < 6191, 6192, 6272 >
12231 : < 6192, 6272, 6273 >
12232 : < 6192, 6193, 6273 >
12233 : < 6193, 6273, 6274 >
12234 : < 6193, 6194, 6274 >
12235 : < 6194, 6274, 6275 >
12236 : < 6194, 6195, 6275 >
12237 : < 6195, 6275, 6276 >
12238 : < 6195, 6196, 6276 >
12239 : < 6196, 6276, 6277 >
12240 : < 6196, 6197, 6277 >
12241 : < 6197, 6277, 6278 >
12242 : < 6197, 6198, 6278 >
12243 : < 6198, 6278, 6279 >
12244 : < 6198, 6199, 6279 >
12245 : < 6199, 6279, 6280 >
12246 : < 6199, 6200, 6280 >
12247 : < 6200, 6280, 6281 >
12248 : < 6200, 6201, 6281 >
12249 : < 6201, 6281, 6282 >
